countryname,countrycode,indicatorname,indicatorcode,year,value,happiness_rank_2015,target_groups
South Korea,KOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,86.0000000000,47,Moderately Happy
South Korea,KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,1.2724064270,47,Moderately Happy
South Korea,KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.5631135578,47,Moderately Happy
South Korea,KOR,Internet users (per 100 people),IT.NET.USER.P2,2014,84.3300000000,47,Moderately Happy
South Korea,KOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,41.5878310968,47,Moderately Happy
South Korea,KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,17.6400000000,47,Moderately Happy
South Korea,KOR,Population growth (annual %),SP.POP.GROW,2014,0.4059597070,47,Moderately Happy
South Korea,KOR,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,73.0110081596,47,Moderately Happy
South Korea,KOR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,12.6763034070,47,Moderately Happy
South Korea,KOR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,14.3126884334,47,Moderately Happy
South Korea,KOR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,59.5435662439,47,Moderately Happy
South Korea,KOR,Fixed telephone subscriptions,IT.MLT.MAIN,2014,29481226.0000000000,47,Moderately Happy
South Korea,KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,115.5435590537,47,Moderately Happy
South Korea,KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.0000000000,47,Moderately Happy
South Korea,KOR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,3.6000000000,47,Moderately Happy
South Korea,KOR,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,3.0999999046,47,Moderately Happy
South Korea,KOR,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.9000000954,47,Moderately Happy
South Korea,KOR,Urban population,SP.URB.TOTL,2014,41529169.0000000000,47,Moderately Happy
South Korea,KOR,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,82.3600000000,47,Moderately Happy
South Korea,KOR,Urban population growth (annual %),SP.URB.GROW,2014,0.5408228820,47,Moderately Happy
South Korea,KOR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,12.0000000000,47,Moderately Happy
South Korea,KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.3101475653,47,Moderately Happy
South Korea,KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.7018306432,47,Moderately Happy
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.4090000000,,
South Sudan,SSD,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,54.1360287945,,
South Sudan,SSD,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,42.4084625005,,
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2014,3.9155364942,,
South Sudan,SSD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.4555087051,,
South Sudan,SSD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,10.0800000000,,
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2014,5.0025658890,,
South Sudan,SSD,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,18.5910000000,,
South Sudan,SSD,Urban population,SP.URB.TOTL,2014,2214408.0000000000,,
South Sudan,SSD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-3.0851563896,,
South Sudan,SSD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,146.0000000000,,
South Sudan,SSD,Internet users (per 100 people),IT.NET.USER.P2,2014,15.9000000000,,
South Sudan,SSD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,4.0707607455,,
South Sudan,SSD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,823.0000000000,,
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,24.5009463555,,
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,62.0000000000,,
South Sudan,SSD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,95.6000000000,,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,-5.2702572714,,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.3736482824,,
South Sudan,SSD,Fixed telephone subscriptions,IT.MLT.MAIN,2014,0.0000000000,,
South Sudan,SSD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.0000000000,,
Spain,ESP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,7.8500000000,36,Moderately Happy
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,20.6450000000,36,Moderately Happy
Spain,ESP,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.6855434218,36,Moderately Happy
Spain,ESP,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,14.8728647621,36,Moderately Happy
Spain,ESP,Population growth (annual %),SP.POP.GROW,2014,-0.4631963510,36,Moderately Happy
Spain,ESP,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,18.4415918161,36,Moderately Happy
Spain,ESP,Internet users (per 100 people),IT.NET.USER.P2,2014,76.1900000000,36,Moderately Happy
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-0.3965584523,36,Moderately Happy
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.1470318104,36,Moderately Happy
Spain,ESP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,12.0000000000,36,Moderately Happy
Spain,ESP,Fixed telephone subscriptions,IT.MLT.MAIN,2014,19089024.0000000000,36,Moderately Happy
Spain,ESP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,2.4782211852,36,Moderately Happy
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.3607706121,36,Moderately Happy
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,107.8492700589,36,Moderately Happy
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.6000000000,36,Moderately Happy
Spain,ESP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,4.2000000000,36,Moderately Happy
Spain,ESP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,40.5576444955,36,Moderately Happy
Spain,ESP,Urban population,SP.URB.TOTL,2014,36824372.0000000000,36,Moderately Happy
Spain,ESP,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,79.3550000000,36,Moderately Happy
Spain,ESP,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0068276377,36,Moderately Happy
Spain,ESP,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,23.7000007629,36,Moderately Happy
Spain,ESP,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,26.0000000000,36,Moderately Happy
Spain,ESP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,5.0000000000,36,Moderately Happy
Spain,ESP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,45.6450878794,36,Moderately Happy
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2014,-0.1779925347,36,Moderately Happy
Sri Lanka,LKA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,12.4907540063,132,Very Sad
Sri Lanka,LKA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,24.7907087209,132,Very Sad
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2014,0.7587216009,132,Very Sad
Sri Lanka,LKA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,8.9050332288,132,Very Sad
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.7130962768,132,Very Sad
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.2778256292,132,Very Sad
Sri Lanka,LKA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,65.0000000000,132,Very Sad
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.4579264062,132,Very Sad
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,1.1979235494,132,Very Sad
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2014,0.8679568302,132,Very Sad
Sri Lanka,LKA,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,18.3200000000,132,Very Sad
Sri Lanka,LKA,Urban population,SP.URB.TOTL,2014,3781065.0000000000,132,Very Sad
Sri Lanka,LKA,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.4000000954,132,Very Sad
Sri Lanka,LKA,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,7.0000000000,132,Very Sad
Sri Lanka,LKA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.3042580503,132,Very Sad
Sri Lanka,LKA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,7.8000000000,132,Very Sad
Sri Lanka,LKA,Fixed telephone subscriptions,IT.MLT.MAIN,2014,2678739.0000000000,132,Very Sad
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,103.1578481076,132,Very Sad
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,8.6000000000,132,Very Sad
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,10.0000000000,132,Very Sad
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.6800000000,132,Very Sad
Sri Lanka,LKA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,33.5323556943,132,Very Sad
Sri Lanka,LKA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0660515443,132,Very Sad
Sri Lanka,LKA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,31.0000000000,132,Very Sad
Sri Lanka,LKA,Internet users (per 100 people),IT.NET.USER.P2,2014,25.8000000000,132,Very Sad
Sudan,SDN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,55.8541701641,118,Moderately Sad
Sudan,SDN,Fixed telephone subscriptions,IT.MLT.MAIN,2014,415106.0000000000,118,Moderately Sad
Sudan,SDN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,1.0781974026,118,Moderately Sad
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,1.6951592251,118,Moderately Sad
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.1000002619,118,Moderately Sad
Sudan,SDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,29.4086280178,118,Moderately Sad
Sudan,SDN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,1.4425085333,118,Moderately Sad
Sudan,SDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,318.0000000000,118,Moderately Sad
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,72.1989896104,118,Moderately Sad
Sudan,SDN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.2910240981,118,Moderately Sad
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2014,2.1452695617,118,Moderately Sad
Sudan,SDN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,40.8548057378,118,Moderately Sad
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,66.3770000000,118,Moderately Sad
Sudan,SDN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,17.9100000000,118,Moderately Sad
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2014,2.6312368320,118,Moderately Sad
Sudan,SDN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,33.6230000000,118,Moderately Sad
Sudan,SDN,Urban population,SP.URB.TOTL,2014,13230743.0000000000,118,Moderately Sad
Sudan,SDN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,12.0000000000,118,Moderately Sad
Sudan,SDN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,21.6000003815,118,Moderately Sad
Sudan,SDN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,72.2000000000,118,Moderately Sad
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,48.8000000000,118,Moderately Sad
Sudan,SDN,Internet users (per 100 people),IT.NET.USER.P2,2014,24.6400000000,118,Moderately Sad
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,29.8841338816,118,Moderately Sad
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,36.9077637691,118,Moderately Sad
Sudan,SDN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,94.0000000000,118,Moderately Sad
Suriname,SUR,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,66.0850000000,40,Moderately Happy
Suriname,SUR,Urban population,SP.URB.TOTL,2014,355701.0000000000,40,Moderately Happy
Suriname,SUR,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.5999999046,40,Moderately Happy
Suriname,SUR,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,8.8999996185,40,Moderately Happy
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.9150000000,40,Moderately Happy
Suriname,SUR,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.0723309701,40,Moderately Happy
Suriname,SUR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,27.1295016424,40,Moderately Happy
Suriname,SUR,Population growth (annual %),SP.POP.GROW,2014,0.8954074855,40,Moderately Happy
Suriname,SUR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,6.7981673875,40,Moderately Happy
Suriname,SUR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,21.9000000000,40,Moderately Happy
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,19.5000000000,40,Moderately Happy
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,170.5749873604,40,Moderately Happy
Suriname,SUR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.3822728743,40,Moderately Happy
Suriname,SUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,37.3836322639,40,Moderately Happy
Suriname,SUR,Internet users (per 100 people),IT.NET.USER.P2,2014,40.0800000000,40,Moderately Happy
Suriname,SUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-0.2901952646,40,Moderately Happy
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.3457875458,40,Moderately Happy
Suriname,SUR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,38.0000000000,40,Moderately Happy
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2014,0.8121141279,40,Moderately Happy
Suriname,SUR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,158.0000000000,40,Moderately Happy
Suriname,SUR,Fixed telephone subscriptions,IT.MLT.MAIN,2014,84900.0000000000,40,Moderately Happy
Suriname,SUR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,15.6087695914,40,Moderately Happy
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,-4.0213845860,40,Moderately Happy
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.8429092343,40,Moderately Happy
Suriname,SUR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,10.8300000000,40,Moderately Happy
Swaziland,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.6024370167,101,Moderately Sad
Swaziland,SWZ,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,4.3300000000,101,Moderately Sad
Swaziland,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,78.6850000000,101,Moderately Sad
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.4503724989,101,Moderately Sad
Swaziland,SWZ,Fixed telephone subscriptions,IT.MLT.MAIN,2014,44400.0000000000,101,Moderately Sad
Swaziland,SWZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,3.5023948808,101,Moderately Sad
Swaziland,SWZ,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,37.5920328545,101,Moderately Sad
Swaziland,SWZ,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,733.0000000000,101,Moderately Sad
Swaziland,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,5.6852668636,101,Moderately Sad
Swaziland,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,6.1192942629,101,Moderately Sad
Swaziland,SWZ,Internet users (per 100 people),IT.NET.USER.P2,2014,27.1000000000,101,Moderately Sad
Swaziland,SWZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,39.1098468271,101,Moderately Sad
Swaziland,SWZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,1.3603650322,101,Moderately Sad
Swaziland,SWZ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.5353065766,101,Moderately Sad
Swaziland,SWZ,Population growth (annual %),SP.POP.GROW,2014,1.4661223432,101,Moderately Sad
Swaziland,SWZ,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,58.8726605690,101,Moderately Sad
Swaziland,SWZ,Urban population growth (annual %),SP.URB.GROW,2014,1.3629807545,101,Moderately Sad
Swaziland,SWZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,45.8000000000,101,Moderately Sad
Swaziland,SWZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,62.6000000000,101,Moderately Sad
Swaziland,SWZ,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,25.5000000000,101,Moderately Sad
Swaziland,SWZ,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,20.2999992371,101,Moderately Sad
Swaziland,SWZ,Urban population,SP.URB.TOTL,2014,270511.0000000000,101,Moderately Sad
Swaziland,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,72.3197213230,101,Moderately Sad
Swaziland,SWZ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,400.0000000000,101,Moderately Sad
Swaziland,SWZ,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,21.3150000000,101,Moderately Sad
Sweden,SWE,Fixed telephone subscriptions,IT.MLT.MAIN,2014,3820882.0000000000,8,Extremely Happy
Sweden,SWE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,39.6716691615,8,Extremely Happy
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,-0.4438115182,8,Extremely Happy
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.3318330336,8,Extremely Happy
Sweden,SWE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,4.0000000000,8,Extremely Happy
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,127.8377462723,8,Extremely Happy
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,2.4000000000,8,Extremely Happy
Sweden,SWE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,3.0000000000,8,Extremely Happy
Sweden,SWE,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,7.6999998093,8,Extremely Happy
Sweden,SWE,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,8.1999998093,8,Extremely Happy
Sweden,SWE,Urban population,SP.URB.TOTL,2014,8300557.0000000000,8,Extremely Happy
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2014,1.1010136828,8,Extremely Happy
Sweden,SWE,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,85.6650000000,8,Extremely Happy
Sweden,SWE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,4.5100000000,8,Extremely Happy
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,14.3350000000,8,Extremely Happy
Sweden,SWE,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,63.3042836073,8,Extremely Happy
Sweden,SWE,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,17.0640920508,8,Extremely Happy
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2014,0.9245924354,8,Extremely Happy
Sweden,SWE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,19.6316243418,8,Extremely Happy
Sweden,SWE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0078150836,8,Extremely Happy
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,47.3650900806,8,Extremely Happy
Sweden,SWE,Internet users (per 100 people),IT.NET.USER.P2,2014,92.5200000000,8,Extremely Happy
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.5633716389,8,Extremely Happy
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.1796384941,8,Extremely Happy
Sweden,SWE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,7.5000000000,8,Extremely Happy
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.0132253254,1,Extremely Happy
Switzerland,CHE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,6.3000000000,1,Extremely Happy
Switzerland,CHE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,3.2439365615,1,Extremely Happy
Switzerland,CHE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,53.6253465354,1,Extremely Happy
Switzerland,CHE,Fixed telephone subscriptions,IT.MLT.MAIN,2014,4374700.0000000000,1,Extremely Happy
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,26.1560000000,1,Extremely Happy
Switzerland,CHE,Internet users (per 100 people),IT.NET.USER.P2,2014,87.0000000000,1,Extremely Happy
Switzerland,CHE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-0.7101430574,1,Extremely Happy
Switzerland,CHE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,4.0000000000,1,Extremely Happy
Switzerland,CHE,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,67.3992553995,1,Extremely Happy
Switzerland,CHE,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,14.7633474166,1,Extremely Happy
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2014,1.2393971143,1,Extremely Happy
Switzerland,CHE,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,17.8373971839,1,Extremely Happy
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.5000000000,1,Extremely Happy
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,140.5386879166,1,Extremely Happy
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.8894769438,1,Extremely Happy
Switzerland,CHE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,46.1510275418,1,Extremely Happy
Switzerland,CHE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.6300000000,1,Extremely Happy
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2014,1.3166171142,1,Extremely Happy
Switzerland,CHE,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,73.8440000000,1,Extremely Happy
Switzerland,CHE,Urban population,SP.URB.TOTL,2014,6047993.0000000000,1,Extremely Happy
Switzerland,CHE,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,4.3000001907,1,Extremely Happy
Switzerland,CHE,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,4.6999998093,1,Extremely Happy
Switzerland,CHE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,5.0000000000,1,Extremely Happy
Switzerland,CHE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0080761704,1,Extremely Happy
Syria,SYR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,36.8131894767,156,Very Sad
Syria,SYR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,8.7900000000,156,Very Sad
Syria,SYR,Fixed telephone subscriptions,IT.MLT.MAIN,2014,3986490.0000000000,156,Very Sad
Syria,SYR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,18.1314404241,156,Very Sad
Syria,SYR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.9309082268,156,Very Sad
Syria,SYR,Population growth (annual %),SP.POP.GROW,2014,1.6765277554,156,Very Sad
Syria,SYR,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,59.2559022966,156,Very Sad
Syria,SYR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,14.3000000000,156,Very Sad
Syria,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,11.7000000000,156,Very Sad
Syria,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,70.9474196005,156,Very Sad
Syria,SYR,Urban population growth (annual %),SP.URB.GROW,2014,2.3776046388,156,Very Sad
Syria,SYR,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,57.2550000000,156,Very Sad
Syria,SYR,Urban population,SP.URB.TOTL,2014,12686448.0000000000,156,Very Sad
Syria,SYR,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,7.5999999046,156,Very Sad
Syria,SYR,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,28.2000007629,156,Very Sad
